x1,y1,z1,x2,y2,z2
44.824,22.1542,-37.0597,44.9894,22.2709,-30.9876
2.5598,34.9062,-22.3293,2.5516,35.1074,-29.1627
5.45008,34.5731,-26.741,5.45971,34.774,-22.3343
5.30167,34.5961,-22.194,5.33989,34.7926,-21.4306
43.2742,25.0467,-24.1942,43.4666,25.1138,-24.2907
60.9841,-34.3642,-22.2173,61.2875,-34.6409,-20.5524
1.24363,34.9779,-12.4997,1.23862,35.178,-18.2763
0.119963,34.9998,-19.2527,0.102521,35.1999,-16.0733
1.38253,34.9726,-17.846,1.41558,35.1716,-19.768
1.20626,34.9792,-17.5497,1.23862,35.178,-18.2763
3.45442,34.8292,-14.3989,3.49702,35.0259,-19.7562
6.17281,34.4514,-16.0471,6.22727,34.645,-16.1417
3.46806,34.8278,-15.251,3.49702,35.0259,-19.7562
-0.446465,34.9971,-13.6811,-0.470585,35.197,-13.7584
8.25492,-109.69,-19.7958,8.15995,-110.098,-19.8698
6.74839,34.3434,-1.94636,6.80084,34.5368,-4.27768
1.29797,34.976,-6.59308,1.32794,35.1749,-9.95926
1.29797,34.976,-6.59308,1.29931,35.176,-1.34991
63.1226,-30.2579,1.76879,63.4648,-30.4693,9.61699
62.3753,-31.7697,1.47232,62.7252,-31.9642,1.80889
5.9165,34.4963,15.4172,5.95567,34.6925,11.5382
6.4245,34.4053,18.7424,6.47953,34.5985,16.6374
4.85257,34.662,16.8931,4.85901,34.8631,13.155
0.366109,34.998,12.5516,0.349971,35.1983,13.9825
0.295116,34.9987,13.9016,0.303042,35.1987,17.4577
4.8366,34.6642,15.414,4.85901,34.8631,13.155
9.6946,-109.572,12.7528,9.57818,-109.983,12.8013
6.94566,34.3039,24.7498,6.95977,34.5051,28.9875
7.11079,34.27,27.6714,7.16312,34.4635,27.0808
-0.655238,34.9938,21.1146,-0.660413,35.1936,21.2966
6.8138,34.3303,28.8096,6.84875,34.5273,24.9131
6.9119,34.3107,26.8773,6.95977,34.5051,28.9875
50.9656,-68.0249,24.1667,51.2579,-68.3067,24.2836
1.46638,34.9696,34.0482,1.48859,35.1687,34.2445
5.83274,34.5105,33.5826,5.87619,34.7062,39.2841
0.141936,34.9996,38.595,0.167042,35.1996,38.8165
44.0413,23.6719,34.6887,44.2079,23.7844,31.0865
0.203639,34.9994,46.3452,0.217137,35.1993,47.4889
3.18544,34.8548,46.2225,3.20028,35.0542,41.2181
8.65198,-109.659,47.2701,8.56057,-110.067,47.4479
2.40094,34.9178,52.7489,2.44117,35.1152,53.055
2.59837,34.9034,57.8284,2.60743,35.1034,56.4225
2.61306,34.9021,56.101,2.60743,35.1034,56.4225
1.55567,34.9654,66.9349,1.59016,35.1641,70.0911
46.1185,-71.4009,66.0889,46.4142,-71.6859,69.422
43.3667,24.886,74.5263,43.528,25.0066,74.8255
1.5008,34.9678,84.8027,1.50472,35.1678,86.6694
40.904,28.7554,81.8045,41.0877,28.8413,82.1345
51.802,-67.3913,88.0844,52.1393,-67.636,88.5101
4.64947,34.6898,90.727,4.68317,34.8871,93.6885
58.9471,-37.7524,98.8521,59.2434,-38.0312,92.6512
51.4274,-67.6773,92.2526,51.6212,-68.0326,92.6886
43.0722,25.3919,101.94,43.2581,25.472,102.353
0.822753,34.9901,114.279,0.823736,35.1903,110.979
44.1726,23.4258,118.691,44.3639,23.4928,119.166
36.8706,33.7722,-92.7311,37.0006,33.9262,-94.568
-2.94539,34.8759,-89.6368,-2.93559,35.0772,-90.1505
-2.89772,34.8799,-88.3917,-2.93559,35.0772,-90.1505
64.0068,-28.3397,-82.6304,64.3865,-28.4702,-80.5993
-4.47091,34.7132,-79.1352,-4.51322,34.9096,-79.5836
65.1085,-25.7076,-76.962,65.4933,-25.8219,-80.2514
24.0689,-107.335,-78.5826,24.2505,-107.703,-78.8759
-3.97198,34.7739,-64.076,-3.97265,34.9751,-61.97
35.5733,35.1361,-66.0918,35.7398,35.2519,-66.3623
39.5132,30.6381,-69.2517,39.6915,30.735,-69.5311
64.8075,-26.4577,-63.4203,65.2003,-26.554,-63.7869
37.5496,33.0154,-56.6847,37.7252,33.1183,-56.914
-8.14162,34.0399,-45.0754,-8.21139,34.2288,-48.6581
34.1982,36.4758,-49.4074,34.3624,36.5961,-43.6977
33.5662,37.0579,-36.8164,33.7215,37.1873,-36.9656
-6.1958,34.4472,-24.8638,-6.22663,34.6449,-22.8366
-6.97998,34.2969,-23.6063,-6.99801,34.4975,-23.7409
-2.76744,34.8904,-20.8123,-2.77752,35.0902,-24.8037
-3.89166,34.783,-20.6708,-3.89918,34.9834,-22.2236
-2.48417,34.9116,-28.5912,-2.49471,35.1115,-28.842
58.7248,-61.4524,-29.049,58.9862,-61.7559,-29.6816
57.3227,-62.7621,-24.1712,57.6783,-62.979,-24.2895
57.3227,-62.7621,-24.1712,57.5768,-63.0718,-24.5287
57.1749,-62.8969,-24.4068,57.3959,-63.2367,-21.871
57.3902,-62.7005,-21.5526,57.6783,-62.979,-24.2895
57.3902,-62.7005,-21.5526,57.5768,-63.0718,-24.5287
57.4883,-62.6106,-21.7311,57.6783,-62.979,-24.2895
-9.16509,33.7788,-19.3283,-9.19656,33.9776,-19.4399
-9.35239,33.7275,-11.2906,-9.38881,33.9248,-14.2659
-1.65782,34.9608,-15.3969,-1.65785,35.161,-15.4869
-9.63441,33.6479,-15.8578,-9.66835,33.8461,-18.2964
65.8516,-23.7393,-19.8619,66.2158,-23.9089,-10.9029
58.5375,-61.6307,-11.7993,58.8903,-61.8472,-11.8556
-5.10207,34.6262,-0.375945,-5.1331,34.8238,-8.68556
36.1718,34.5201,-6.47927,36.332,34.6409,-6.50494
-3.27073,34.8469,3.25063,-3.30469,35.0445,3.09146
-3.31539,34.8427,1.27696,-3.3335,35.0418,3.2677
-9.78259,33.6054,7.67828,-9.85973,33.791,7.72057
-1.47975,34.9688,1.79043,-1.46283,35.1693,1.80157
-4.96675,34.6458,15.2343,-5.01186,34.8414,12.4003
-7.08957,34.2744,17.6344,-7.11021,34.4744,19.7716
-7.83521,34.1117,16.8868,-7.87455,34.3079,14.5964
-3.73845,34.7997,13.9495,-3.78039,34.996,14.0324
35.7787,34.9268,17.0794,35.9138,35.0749,19.8883
33.2268,37.3629,10.4956,33.3327,37.5359,10.5393
34.2667,36.4115,12.8116,34.4046,36.5563,14.14
35.7809,34.9246,18.682,35.9138,35.0749,19.8883
-2.41895,34.9162,26.911,-2.41553,35.1171,27.0646
64.4966,-27.2063,28.474,64.8308,-27.4434,21.1031
-3.21814,34.8517,34.3196,-3.22743,35.0518,33.1318
-5.50513,34.5643,35.9065,-5.5435,34.7605,36.3689
-5.49176,34.5664,36.1623,-5.5435,34.7605,36.3689
-2.54402,34.9074,37.8499,-2.58471,35.105,38.0688
37.9958,32.5012,39.5301,38.1304,32.6514,33.0017
66.1542,-22.8829,30.4117,66.5031,-23.0976,33.3784
-4.18537,34.7491,41.8822,-4.23399,34.9443,42.1184
38.2035,32.2567,40.5267,38.3728,32.3663,44.7999
32.9033,37.648,44.9127,33.0393,37.7948,42.051
33.2788,37.3165,46.4081,33.4343,37.4456,46.5942
38.1957,32.2659,44.6197,38.3728,32.3663,44.7999
36.3714,34.3091,40.3026,36.5046,34.4596,42.6447
66.2455,-22.6172,42.2541,66.6303,-22.7278,49.1041
66.2455,-22.6172,42.2541,66.6545,-22.6567,42.5013
56.9609,-63.0911,46.3085,57.3186,-63.3065,46.5343
53.9831,-65.6569,41.8567,54.1678,-66.0227,50.2007
38.6464,31.7247,52.3555,38.8146,31.8349,54.5956
-7.70036,34.1426,68.6409,-7.73833,34.3389,64.3055
-7.70036,34.1426,68.6409,-7.76461,34.3326,69.0345
-5.24429,34.605,67.3576,-5.28579,34.8009,62.4497
36.0413,34.656,76.0566,36.166,34.8147,76.3605
35.1753,35.5345,74.0524,35.3121,35.6806,70.5677
33.4875,37.1292,81.4982,33.6325,37.2679,89.7668
33.5946,37.0325,89.3644,33.7172,37.1913,88.0505
65.0071,-25.9629,82.5414,65.3808,-26.1058,90.3486
38.8795,31.4383,91.4551,39.0579,31.5363,91.8256
37.1654,33.4479,99.5704,37.3327,33.5606,99.972
39.0042,31.2838,102.082,39.1502,31.4214,103.35
31.0705,39.1741,-116.968,31.179,39.343,-117.431
68.617,-13.8461,-115.614,69.0198,-13.8741,-116.281
35.108,-104.247,-112.773,35.403,-104.57,-113.211
30.6973,39.4674,-92.8276,30.802,39.6394,-96.2539
60.9459,-59.2503,-96.265,61.1464,-59.6179,-96.7333
-10.5897,33.3595,-83.9747,-10.6725,33.543,-84.4818
-10.5897,33.3595,-83.9747,-10.627,33.5576,-86.6716
-10.6126,33.3523,-86.1659,-10.6725,33.543,-84.4818
-16.1156,31.0691,-75.4939,-16.2303,31.2347,-75.9271
-16.1156,31.0691,-75.4939,-16.2257,31.2373,-79.5492
-15.2934,31.4815,-75.3689,-15.3931,31.6555,-75.801
-13.3728,32.3444,-73.8455,-13.4574,32.5259,-74.7624
-15.295,31.4811,-73.3404,-15.3931,31.6555,-75.801
30.4388,39.6671,-79.8003,30.5301,39.8492,-80.1229
30.4346,39.6702,-76.5246,30.5301,39.8492,-80.1229
67.3549,-19.0608,-77.8746,67.7694,-19.0653,-73.0198
-12.7173,32.6075,-62.8665,-12.7677,32.803,-63.2281
61.5768,-58.5944,-67.5877,61.7872,-58.9537,-67.9145
60.0038,-60.2042,-64.7226,60.2229,-60.5501,-61.8386
59.9969,-60.2114,-61.5442,60.2229,-60.5501,-61.8386
-17.1592,30.5052,-54.416,-17.2805,30.6663,-54.2021
-13.6204,32.2409,-51.8024,-13.6927,32.4276,-52.2639
-11.987,32.8831,-51.5832,-12.0713,33.0654,-51.4541
-13.5565,32.2679,-51.9532,-13.6548,32.4438,-56.1117
-10.9951,33.2281,-53.0508,-11.0505,33.4205,-59.1732
-14.5057,31.8527,-51.2834,-14.5977,32.0304,-56.4468
-11.8481,32.9335,-42.7177,-11.8938,33.1294,-42.9615
-13.8502,32.1429,-42.9106,-13.9151,32.3167,-50.8574
-13.8502,32.1429,-42.9106,-13.9378,32.3229,-43.8157
-13.2021,32.4144,-41.0479,-13.288,32.5956,-50.1642
-11.8899,32.9186,-45.9694,-11.9665,33.1038,-45.8382
-11.8738,32.9241,-45.5744,-11.9665,33.1038,-45.8382
-13.1111,32.4515,-49.8517,-13.185,32.6373,-48.1255
-13.9475,32.101,-43.5458,-14.0429,32.2775,-43.1881
31.0584,39.1839,-46.2191,31.1663,39.3539,-46.4054
60.0595,-60.1484,-43.0864,60.2486,-60.5245,-43.2967
-13.4383,32.3174,-39.7618,-13.5121,32.5032,-36.5663
-16.722,30.7471,-39.6777,-16.8027,30.9305,-39.9092
27.4525,41.7894,-30.3742,27.5442,41.9686,-39.3655
68.6644,-13.6085,-32.4635,69.0769,-13.5844,-32.6511
36.1583,-103.887,-39.4796,36.1495,-104.314,-39.6308
-15.1482,31.5521,-24.9541,-15.2216,31.7386,-27.8073
-15.1376,31.5572,-23.9923,-15.2216,31.7386,-27.8073
25.6534,42.9169,-26.1481,25.7778,43.0757,-26.2554
28.73,40.9217,-24.7057,28.8582,41.076,-23.0379
-15.8808,31.1898,-15.5441,-15.9945,31.3562,-15.1329
-15.8808,31.1898,-15.5441,-15.9603,31.3738,-11.9726
-15.7947,31.2334,-11.8992,-15.88,31.4143,-15.6375
-15.0288,31.6093,-10.2219,-15.1364,31.7792,-10.2786
26.8285,42.1928,-12.385,26.9123,42.3765,-19.6045
68.4324,-14.7301,-14.6404,68.8095,-14.8817,-14.7253
-15.3642,31.4475,-9.71728,-15.4288,31.6385,-9.77029
-14.5182,31.8464,5.90122,-14.6197,32.0203,5.93382
31.8091,38.5769,5.08705,31.9645,38.7078,3.34953
31.8144,38.5722,3.33506,31.9645,38.7078,3.34953
29.2175,40.575,5.83337,29.3057,40.758,3.71221
67.2052,-19.5812,1.9354,67.5635,-19.7817,1.94788
60.821,-59.3785,9.70811,61.1836,-59.5797,3.01242
-10.9172,33.2538,10.4939,-10.9876,33.4412,19.4457
-15.1384,31.5568,13.8739,-15.2337,31.7328,10.9039
-15.0709,31.5891,10.8355,-15.174,31.7614,13.9535
26.9146,42.1378,11.1414,26.9967,42.3225,12.6915
26.919,42.135,12.6389,26.9967,42.3225,12.6915
64.948,-54.834,14.2424,65.1999,-55.1558,14.3079
-11.2815,33.132,20.8514,-11.3509,33.3197,27.2344
-16.7953,30.7067,23.2861,-16.869,30.8946,23.4225
-16.7607,30.7259,22.5565,-16.869,30.8946,23.4225
-12.1785,32.8127,28.8546,-12.2634,32.9945,29.0234
26.7894,42.2175,25.2752,26.8768,42.3989,23.4782
26.7894,42.2175,25.2752,26.9212,42.3707,25.3783
63.6096,-56.3807,23.4791,63.8744,-56.6853,21.6345
63.6096,-56.3807,23.4791,63.9793,-56.5667,23.5922
-14.9916,31.6267,34.9313,-15.0719,31.81,30.6695
-16.7995,30.7047,34.7266,-16.9125,30.8709,37.1726
-12.1323,32.83,36.289,-12.1964,33.0195,33.2602
-17.8697,30.0944,34.7683,-17.9553,30.2761,36.2811
-11.1277,33.184,37.7717,-11.1893,33.3742,36.3953
29.6456,40.2633,34.2544,29.7945,40.4021,40.1034
66.2043,-53.3104,32.7014,66.4786,-53.6074,34.0753
-11.592,33.0248,40.0749,-11.6714,33.2091,40.3042
-13.0288,32.4846,43.7697,-13.081,32.6792,44.0226
-12.136,32.8286,44.8798,-12.1877,33.023,44.1348
-12.0986,32.8426,43.8803,-12.1877,33.023,44.1348
30.7453,39.4301,47.8956,30.8747,39.5827,42.8476
28.0124,41.4162,44.9691,28.0965,41.6007,44.6205
62.3537,-57.7666,47.5026,62.5547,-58.1384,47.7375
32.3113,38.1573,63.2403,32.4362,38.3138,67.3959
-13.0868,32.4613,79.4844,-13.1579,32.648,78.7631
-13.0665,32.4697,78.3245,-13.1579,32.648,78.7631
62.628,-57.4694,73.4783,62.8346,-57.8356,76.0595
-12.0982,32.8421,85.6675,-12.157,33.0338,86.1527
-17.9081,30.0714,86.2596,-18.0329,30.2298,86.7537
28.6371,40.9865,85.7655,28.7684,41.1388,86.1105
29.6378,-105.932,86.8647,29.8517,-106.288,87.1894
-17.516,30.3019,91.4746,-17.5946,30.4873,92.0015
-14.7455,31.7423,97.132,-14.8445,31.9169,98.1765
-13.9765,32.088,100.532,-14.0786,32.2618,101.111
-14.4577,31.8745,107.737,-14.5573,32.0484,108.353
30.7509,39.4257,112.85,30.8565,39.597,120.141
-21.1359,27.8973,-117.118,-21.278,28.041,-117.793
-23.4213,26.0084,-116.954,-23.5718,26.1419,-117.624
69.9999,0.00849551,-116.276,70.4001,0.0915182,-116.95
-23.8271,25.6372,-109.468,-23.9485,25.7975,-110.104
23.5404,44.1116,-100.615,23.6586,44.2749,-101.023
-23.6281,25.8206,-95.2835,-23.7459,25.984,-95.8309
-20.2913,28.5177,-99.1374,-20.4191,28.6721,-99.7068
70.3284,-47.7385,-93.1737,70.7318,-47.8556,-93.6262
69.8011,-5.27089,-86.5907,70.208,-5.19776,-87.1019
69.6689,-6.80131,-87.8043,70.0772,-6.73257,-88.3187
23.8411,43.9498,-70.3199,23.9687,44.1081,-70.6035
45.6613,-100.075,-71.0742,45.9686,-100.375,-71.3472
-20.18,28.5967,-61.5267,-20.3061,28.7524,-61.5451
-21.0837,27.937,-57.9535,-21.2157,28.0879,-54.4844
-24.3253,25.165,-54.8257,-24.4784,25.2949,-55.1399
19.9403,45.8518,-59.1287,20.0446,46.0245,-59.3678
67.8845,-51.1531,-59.6297,68.1516,-51.4641,-59.9178
37.343,-103.468,-59.7323,37.4062,-103.869,-59.9529
-19.5714,29.0165,-44.579,-19.6787,29.1853,-41.1112
-19.2204,29.2502,-42.7748,-19.311,29.4298,-47.0027
16.8032,47.0921,-43.5596,16.8355,47.293,-43.7342
67.5101,-51.6471,-39.6484,67.9095,-51.7827,-39.8399
-18.5579,29.675,-22.1775,-18.666,29.8433,-23.6762
-17.9917,30.0215,-24.3725,-18.1123,30.1826,-30.0504
-18.339,29.8108,-20.419,-18.4613,29.9703,-29.6399
-19.1371,29.3049,-26.2264,-19.26,29.4635,-20.9823
18.7963,46.3325,-24.5306,18.9029,46.5049,-24.6295
69.6171,-7.31194,-27.4363,70.0042,-7.45318,-27.5947
-23.2122,26.1953,-13.2564,-23.3461,26.344,-12.3321
-24.643,24.8535,-19.4384,-24.7701,25.0099,-19.5511
21.2084,45.2792,-15.2285,21.26,45.4758,-17.593
18.5416,46.4351,-18.8163,18.6443,46.6094,-14.0901
68.9091,-49.7648,-14.0857,69.2125,-50.0278,-14.749
-22.9819,26.3976,-6.61634,-23.0948,26.5644,-6.65489
-24.3219,25.1687,-1.2645,-24.4467,25.3259,-1.27445
-22.979,26.4002,-8.25813,-23.0948,26.5644,-6.65489
69.9256,-3.22855,-6.23443,70.3247,-3.25473,-7.77637
-23.2474,26.1641,7.36242,-23.3855,26.3089,5.03864
-23.3639,26.0598,0.313132,-23.4848,26.2203,1.35209
-23.4363,25.995,1.34568,-23.5899,26.1258,4.3509
-24.3805,25.112,3.83823,-24.5005,25.2737,3.86037
21.5246,45.1297,0.355636,21.6251,45.3033,9.98458
69.6067,-7.40956,1.27287,69.9961,-7.52998,1.27997
69.9481,-2.69493,2.76438,70.3498,-2.65902,6.94208
-22.2758,26.996,11.948,-22.3972,27.1552,12.2907
-23.2223,26.1866,14.7292,-23.3422,26.3473,14.8137
-21.9102,27.2937,12.6826,-22.036,27.4491,12.3647
69.2774,-49.2508,10.5244,69.6114,-49.4713,16.2911
-18.7623,29.5463,29.3677,-18.8862,29.7042,29.539
-18.7623,29.5463,29.3677,-18.851,29.7266,28.8447
-24.7613,24.7361,20.0293,-24.9118,24.8685,26.067
-18.7894,29.529,28.6744,-18.8862,29.7042,29.539
-24.2116,25.2744,23.6787,-24.3367,25.4316,23.4452
19.8203,45.9038,20.654,19.8668,46.1016,20.7381
20.379,45.6584,24.0071,20.4271,45.856,28.2633
68.6963,-50.0584,24.9155,68.9998,-50.3211,27.4758
-24.4814,25.0132,37.4316,-24.6324,25.1452,35.9477
-24.4814,25.0132,37.4316,-24.6358,25.1419,38.2341
-24.5432,24.9527,35.7353,-24.6662,25.1121,37.6519
-23.3059,26.112,49.8077,-23.459,26.2434,48.6598
23.6426,44.057,41.2525,23.7178,44.2437,41.837
-20.1032,28.6506,52.8747,-20.1995,28.8276,53.1804
19.8661,45.8839,64.078,19.9765,46.054,64.3373
24.3226,43.6854,73.0157,24.3898,43.8769,73.3118
-24.5833,24.913,80.0649,-24.715,25.0641,86.5138
-22.4366,26.8626,91.5396,-22.5811,27.0023,92.0569
-22.2232,27.0394,96.117,-22.3706,27.1777,96.6617
-22.0422,27.1868,91.5518,-22.1868,27.3276,92.0773
-23.778,25.6831,95.3782,-23.8979,25.8441,95.9268
69.4717,-8.58178,93.5675,69.8586,-8.71207,94.1138
18.5512,46.4312,104.858,18.6378,46.612,109.296
-21.396,27.6986,112.81,-21.5011,27.8701,113.447
41.8889,-101.712,119.727,42.1663,-102.03,120.179
69.969,2.08328,-116.899,70.3718,1.98962,-111.655
74.2322,-41.4074,-111.446,74.6192,-41.5348,-111.311
53.5914,-96.0622,-119.426,53.8852,-96.3563,-119.87
9.32074,49.1235,-107.703,9.37017,49.3178,-106.522
9.26391,49.1342,-102.396,9.30676,49.3298,-108.143
-28.0937,20.8746,-85.7003,-28.2549,20.9928,-88.1575
-28.0937,20.8746,-85.7003,-28.2441,21.0076,-86.1871
-29.1715,19.34,-87.5636,-29.3243,19.4714,-88.0635
-27.2568,21.9564,-80.3256,-27.4292,22.0611,-80.7841
14.71,47.7872,-80.4176,14.7852,47.9733,-85.5867
72.7822,-43.9061,-72.7625,73.1892,-44.006,-71.9206
72.7311,-43.9907,-71.5478,73.0209,-44.2845,-73.1319
69.9615,2.32105,-65.5278,70.3595,2.3857,-65.2685
69.9633,2.27176,-64.8917,70.3595,2.3857,-65.2685
72.6548,-44.1166,-68.6664,72.9546,-44.3938,-62.8687
8.25229,49.3143,-54.0909,8.26137,49.5153,-54.3056
-28.278,20.6242,-32.6126,-28.4338,20.75,-30.8249
10.8581,48.8066,-23.1522,10.9289,48.9958,-23.2473
-26.2091,23.1966,-18.1284,-26.3655,23.3219,-18.2319
-25.713,23.7453,-17.1332,-25.8503,23.8916,-14.8378
-25.4125,24.0667,-11.5242,-25.5509,24.2114,-19.0054
-29.0461,19.5274,-16.5937,-29.205,19.6497,-18.1264
-28.2157,20.7092,-18.5285,-28.3788,20.8248,-10.8498
-28.9785,19.6277,-18.0142,-29.1401,19.7458,-16.6973
-25.6494,23.814,-14.7494,-25.7988,23.947,-19.7662
-25.7673,23.6864,-19.6317,-25.909,23.8278,-17.2332
69.3513,9.507,-12.1808,69.7607,9.46564,-19.9643
-27.9887,21.0151,-5.52572,-28.1555,21.1259,-3.54156
-25.194,24.2953,-1.95326,-25.3465,24.4252,-9.32447
-27.7368,21.3464,-6.92232,-27.9017,21.4601,-2.43635
-24.9123,24.5841,0.398846,-25.064,24.7151,7.65549
-28.2209,20.7022,5.49085,-28.3762,20.8283,3.38954
-28.849,19.8177,1.22243,-28.9991,19.9523,3.80666
-28.452,20.3835,5.46398,-28.6029,20.5162,0.0390789
-28.7809,19.9162,8.00491,-28.9336,20.0471,8.46179
-28.8941,19.7515,3.77999,-29.046,19.8839,1.22926
-24.8248,24.6725,7.60322,-24.9715,24.8086,0.39992
-26.5797,22.7708,13.341,-26.7149,22.9202,13.4194
-26.5797,22.7708,13.341,-26.731,22.9018,16.4202
-27.0804,22.1732,13.8745,-27.2397,22.2942,19.0068
8.13425,49.3339,15.5275,8.15217,49.5338,11.3412
8.09429,49.3406,16.6887,8.15217,49.5338,11.3412
69.9421,2.8464,14.218,70.3391,2.9266,13.4288
69.9693,2.07375,18.9117,70.3723,1.97571,19.0246
-24.97,24.5254,23.9268,-25.0993,24.6793,26.471
-24.97,24.5254,23.9268,-25.0994,24.6792,20.2866
-26.4263,22.9484,29.7447,-26.5935,23.0612,29.9132
-25.8916,23.5505,26.1861,-26.0317,23.6937,23.3333
-24.8891,24.6075,26.3067,-25.0137,24.7661,24.0849
-24.8891,24.6075,26.3067,-25.0181,24.7615,28.8999
-24.8919,24.6047,20.9594,-25.0181,24.7615,28.8999
-24.9384,24.5576,25.8391,-25.0993,24.6793,26.471
-24.9384,24.5576,25.8391,-25.0994,24.6792,20.2866
10.9548,48.7852,22.4386,10.9645,48.9879,27.5313
-26.2047,23.2016,37.8215,-26.3533,23.3355,32.4548
-26.2163,23.1886,32.7396,-26.3533,23.3355,32.4548
-29.7075,18.5059,39.7024,-29.8756,18.6142,39.2284
46.2561,-99.8019,32.7438,46.5029,-100.128,32.866
-25.7727,23.6807,41.1506,-25.9132,23.8232,47.1363
-25.4557,24.0209,46.6165,-25.5883,24.1719,40.4992
-24.8838,24.6129,58.0536,-25.0183,24.7614,50.8246
-27.6246,21.4914,58.3636,-27.7899,21.6049,51.4385
-29.406,18.9803,68.87,-29.5845,19.0737,69.2678
-29.3535,19.0624,67.3198,-29.5197,19.1738,67.2289
-27.036,22.2274,62.6236,-27.182,22.3649,64.6031
-27.2385,21.9791,73.8607,-27.4085,22.0866,74.2842
14.1894,47.9444,87.9152,14.2098,48.147,88.2733
12.6751,48.3668,93.7338,12.692,48.5691,94.1119
69.7127,6.33349,102.705,70.1022,6.47007,103.304
67.7355,17.6607,-105.097,68.1505,17.6551,-105.713
-32.9875,11.6972,-90.7533,-33.1762,11.7635,-98.1434
-32.9557,11.7866,-97.5479,-33.1501,11.8369,-98.328
-2.96412,49.9116,-97.5156,-3.0035,50.1104,-97.9128
1.3913,49.9806,-76.8548,1.38666,50.1808,-78.3774
79.6758,-29.6108,-77.2011,80.0757,-29.6818,-77.5694
-31.5956,15.0575,-68.996,-31.7661,15.1637,-69.3915
-32.1736,13.779,-62.3859,-32.3662,13.8372,-62.2888
-31.6568,14.9281,-62.9305,-31.831,15.0275,-70.3104
2.61836,49.9317,-63.2577,2.65561,50.1295,-63.5099
55.9037,-94.7351,-60.8516,55.9628,-95.1647,-61.086
-31.9661,14.2538,-52.8523,-32.1544,14.3226,-54.2875
77.6191,-34.6455,-57.0784,78.0187,-34.7316,-57.3496
-33.2622,10.8916,-46.4068,-33.4562,10.9417,-43.1987
-30.931,16.3792,-41.6848,-31.1191,16.4513,-49.573
-32.3291,13.4107,-46.9867,-32.5054,13.5079,-47.2529
61.3947,-91.2726,-43.6491,61.6594,-91.5767,-46.0306
-32.7621,12.3143,-32.8671,-32.9431,12.4011,-34.1116
4.55712,49.7919,-32.1163,4.60512,49.9883,-32.0458
5.29176,49.7191,-36.0948,5.28903,49.9206,-34.6203
-33.5102,10.1026,-23.0804,-33.7059,10.1465,-23.2131
-1.35327,49.9823,-22.1537,-1.34502,50.1823,-22.2438
-1.35327,49.9823,-22.1537,-1.38741,50.1808,-28.8838
-2.05013,49.958,-26.2871,-2.02596,50.1591,-27.6606
80.2421,-28.0395,-22.638,80.6487,-28.0885,-28.7508
-33.3591,10.591,-12.4784,-33.5498,10.6512,-20.0543
-2.93228,49.914,-19.4895,-2.97469,50.1116,-19.5671
-32.2354,13.6331,-6.4994,-32.4137,13.725,-6.53859
-32.2354,13.6331,-6.4994,-32.4168,13.718,-7.54451
-32.4726,13.0589,-0.886111,-32.6643,13.1181,-6.20294
-32.2407,13.621,-7.50249,-32.4168,13.718,-7.54451
-30.1788,17.7268,-6.34611,-30.352,17.8269,-4.25677
-33.0652,11.4754,6.71473,-33.2594,11.5262,6.77845
-33.2314,10.9855,9.89193,-33.4288,11.0259,9.94951
-30.4326,17.2873,2.72247,-30.6176,17.3666,2.73976
-30.8621,16.5087,8.38146,-31.0437,16.5941,2.77625
-30.8582,16.5151,2.76252,-31.0437,16.5941,2.77625
0.5197,49.9972,2.63002,0.556401,50.197,2.64127
80.3321,-27.7803,2.40577,80.6729,-28.0181,2.41839
80.3394,-27.7596,6.36632,80.6729,-28.0181,2.41839
-31.3288,15.6046,11.9018,-31.5003,15.7089,11.9959
-33.4938,10.1573,19.2005,-33.6833,10.2214,18.7596
-32.336,13.3935,19.8961,-32.5174,13.478,18.9935
-32.3425,13.3775,18.8878,-32.5174,13.478,18.9935
-32.0987,13.9524,14.7344,-32.2735,14.0522,11.7657
3.39124,49.8848,15.3399,3.41681,50.0835,15.2064
-30.5834,17.0192,27.8892,-30.757,17.1187,28.4744
-33.1013,11.3713,20.1929,-33.2946,11.4239,24.2024
-30.9783,16.29,26.0708,-31.143,16.4055,26.22
3.66472,49.8655,29.8772,3.64771,50.0672,22.2369
3.61249,49.8693,23.8494,3.64771,50.0672,22.2369
-1.64462,49.973,21.6832,-1.61937,50.1739,27.0785
-3.37147,49.8862,21.1425,-3.41953,50.0834,30.2224
3.67739,49.8646,22.1466,3.72684,50.0615,26.1875
68.9787,11.9127,28.0377,69.3857,11.9062,28.2011
-32.0358,14.0965,33.6469,-32.2269,14.159,30.2738
-32.7369,12.3812,33.1086,-32.9201,12.4622,40.228
-32.6683,12.5619,35.6378,-32.8615,12.6159,37.4156
-31.7664,14.6936,30.4949,-31.9399,14.7946,38.1238
-31.132,15.9937,31.8191,-31.3197,16.066,31.6236
-31.132,15.9937,31.8191,-31.2994,16.1052,32
3.3481,49.8877,35.2101,3.3248,50.0899,37.2625
3.30677,49.8905,30.1571,3.3248,50.0899,37.2625
-1.68594,49.9712,38.4375,-1.66962,50.1718,38.5914
3.57009,49.8727,48.7949,3.60414,50.0709,48.9919
68.2491,15.5596,49.9555,68.6589,15.5621,50.2451
-2.33033,49.5667,52.027,-2.44657,50.1403,54.4532
2.81065,49.921,55.2612,2.857,50.1185,55.4842
4.56483,49.7912,56.1428,4.55974,49.9925,52.4579
